Title,Streaming Platform,Release Date,Duration,Genres,Award Wins,Award Nominations,Metascore,Critic Category,Critic positive counts,Critic positive percentage,Critic mixed counts,Critic mixed percentage,Critic negative counts,Critic negative percentage,User Score Category,User Score,User positive counts,User positive percentage,User mixed counts,User mixed percentage,User negative counts,User negative percentage
Sonny,Samuel Goldwyn Films,"Dec 27, 2002",1 h 50 m,"['Crime', 'Drama']",0,1,31,Generally Unfavorable,2,22,3,33,4,44,Generally Favorable,6.1,3,43,4,57,0,0
Kill Switch,Saban Films,"Jun 16, 2017",1 h 31 m,"['Action', 'Sci-Fi', 'Thriller']",0,0,31,Generally Unfavorable,1,13,3,38,4,50,Generally Unfavorable,3.8,2,17,3,25,7,58
National Security,Columbia Pictures,"Jan 17, 2003",1 h 28 m,"['Action', 'Comedy', 'Crime', 'Thriller']",0,0,31,Generally Unfavorable,5,20,7,28,13,52,Mixed or Average,5.9,15,35,17,40,11,26
Love the Coopers,CBS Films,"Nov 13, 2015",1 h 47 m,"['Comedy', 'Fantasy', 'Romance']",0,2,31,Generally Unfavorable,4,15,10,38,12,46,Mixed or Average,4.9,16,31,18,35,18,35
Texas Chainsaw 3D,"""DIA"" Productions GmbH & Co. KG","Jan 4, 2013",1 h 32 m,"['Horror', 'Mystery', 'Thriller']",2,8,31,Generally Unfavorable,0,0,9,53,8,47,Mixed or Average,4.6,58,27,73,34,81,38
Hot Pursuit,Warner Bros.,"May 8, 2015",1 h 27 m,"['Action', 'Comedy', 'Crime']",0,4,31,Generally Unfavorable,3,8,10,28,23,64,Mixed or Average,4.7,48,36,32,24,55,41
Cop Out,Warner Bros. Pictures,"Feb 26, 2010",1 h 47 m,"['Action', 'Comedy', 'Crime', 'Mystery']",0,1,31,Generally Unfavorable,0,0,15,43,20,57,Mixed or Average,5.5,42,32,56,43,33,25
House at the End of the Street,Relativity Media,"Sep 21, 2012",1 h 41 m,"['Drama', 'Horror', 'Mystery', 'Thriller']",1,3,31,Generally Unfavorable,1,5,8,42,10,53,Mixed or Average,5.6,63,37,66,39,40,24
The Book of Henry,Focus Features,"Jun 16, 2017",1 h 45 m,"['Crime', 'Drama', 'Thriller']",1,3,31,Generally Unfavorable,2,6,15,48,14,45,Mixed or Average,4.8,26,38,15,22,28,41
Crazy Eyes,Strand Releasing,"Jul 6, 2012",1 h 35 m,['Comedy'],1,2,31,Generally Unfavorable,0,0,6,50,6,50,Universal Acclaim,8.3,3,75,0,0,1,25
The Disappointments Room,Relativity Media,"Sep 9, 2016",1 h 32 m,"['Drama', 'Horror', 'Thriller']",0,1,31,Generally Unfavorable,0,0,4,57,3,43,Generally Unfavorable,3.0,4,12,9,27,20,61
Vampire Academy,"Weinstein Company, The","Feb 7, 2014",1 h 44 m,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']",0,2,31,Generally Unfavorable,1,7,7,47,7,47,Generally Favorable,6.1,83,54,26,17,46,30
Get a Job,CBS Films,"Mar 25, 2016",1 h 23 m,['Comedy'],0,0,31,Generally Unfavorable,1,10,4,40,5,50,Mixed or Average,5.5,19,42,14,31,12,27
The Mummy: Tomb of the Dragon Emperor,Universal Pictures,"Aug 1, 2008",1 h 52 m,"['Action', 'Adventure', 'Fantasy', 'Horror']",2,4,31,Generally Unfavorable,2,6,12,36,19,58,Mixed or Average,4.8,43,23,83,44,61,33
Dark Summer,IFC Films,"Jan 9, 2015",1 h 21 m,"['Horror', 'Thriller']",0,0,31,Generally Unfavorable,0,0,4,44,5,56,Generally Unfavorable,3.5,3,25,3,25,6,50
The Life of David Gale,Universal Pictures,"Feb 21, 2003",2 h 10 m,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,3,31,Generally Unfavorable,4,11,17,47,15,42,Generally Favorable,6.6,57,61,27,29,10,11
Absolutely Anything,Atlas Distribution Company,"May 12, 2017",1 h 25 m,"['Comedy', 'Sci-Fi']",0,1,31,Generally Unfavorable,1,11,4,44,4,44,Mixed or Average,5.5,10,29,19,56,5,15
Corporate Animals,Screen Media Films,"Sep 20, 2019",1 h 26 m,"['Comedy', 'Horror']",0,1,31,Generally Unfavorable,0,0,7,47,8,53,Mixed or Average,4.8,1,20,2,40,2,40
Winter's Tale,Warner Bros.,"Feb 14, 2014",1 h 58 m,"['Drama', 'Fantasy', 'Mystery', 'Romance']",0,2,31,Generally Unfavorable,1,3,17,49,17,49,Mixed or Average,5.3,38,40,22,23,36,38
A Fantastic Fear of Everything,Indomina Releasing,"Feb 7, 2014",1 h 40 m,"['Comedy', 'Horror']",1,5,31,Generally Unfavorable,1,7,7,50,6,43,Mixed or Average,5.3,7,47,4,27,4,27
Slutty Summer,Embrem Entertainment,"Jun 10, 2005",1 h 25 m,"['Comedy', 'Drama', 'Romance']",0,0,31,Generally Unfavorable,0,0,3,43,4,57,Generally Favorable,7.3,3,75,0,0,1,25
Friend Request,Entertainment Studios Motion Pictures,"Sep 22, 2017",1 h 32 m,"['Horror', 'Mystery', 'Thriller']",2,3,31,Generally Unfavorable,1,6,7,39,10,56,Mixed or Average,4.8,17,32,17,32,19,36
Artemis Fowl,Walt Disney Studios Motion Pictures,"Jun 12, 2020",1 h 35 m,"['Adventure', 'Family', 'Fantasy', 'Sci-Fi']",0,2,31,Generally Unfavorable,2,6,13,39,18,55,Generally Unfavorable,2.8,23,13,25,14,126,72
Dylan Dog: Dead of Night,Freestyle Releasing,"Apr 29, 2011",1 h 47 m,"['Action', 'Comedy', 'Crime', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",0,1,31,Generally Unfavorable,0,0,4,40,6,60,Mixed or Average,5.0,15,38,11,28,14,35
The Perfect Age of Rock 'n' Roll,Entertainment One,"Aug 5, 2011",1 h 32 m,"['Drama', 'Music']",2,3,31,Generally Unfavorable,0,0,5,56,4,44,Mixed or Average,4.1,2,29,2,29,3,43
The Crow,Lionsgate,"Aug 23, 2024",1 h 51 m,"['Action', 'Crime', 'Fantasy', 'Horror', 'Romance', 'Thriller']",1,3,30,Generally Unfavorable,3,10,8,26,20,65,Generally Unfavorable,3.5,47,24,32,16,121,61
Seventh Son,Universal Pictures,"Feb 6, 2015",1 h 42 m,"['Action', 'Adventure', 'Fantasy']",2,3,30,Generally Unfavorable,2,6,16,50,14,44,Mixed or Average,4.4,49,28,56,32,69,40
A Day Without a Mexican,Televisa Cine,"May 14, 2004",1 h 40 m,"['Comedy', 'Drama', 'Fantasy', 'Mystery']",3,5,30,Generally Unfavorable,1,9,5,45,5,45,Mixed or Average,5.1,2,29,3,43,2,29
The Cave,Screen Gems,"Aug 26, 2005",1 h 37 m,"['Adventure', 'Horror', 'Sci-Fi', 'Thriller']",0,0,30,Generally Unfavorable,2,8,8,33,14,58,Mixed or Average,5.1,12,27,21,48,11,25
Alex Cross,Summit Entertainment,"Oct 19, 2012",1 h 41 m,"['Action', 'Crime', 'Mystery', 'Thriller']",0,3,30,Generally Unfavorable,1,3,16,47,17,50,Mixed or Average,4.3,12,17,29,40,31,43
The Final Destination,Warner Bros. Pictures,"Aug 28, 2009",1 h 22 m,"['Horror', 'Thriller']",2,4,30,Generally Unfavorable,0,0,6,43,8,57,Mixed or Average,4.9,53,23,115,49,66,28
Playing It Cool,Vertical Entertainment,"May 8, 2015",1 h 34 m,"['Comedy', 'Romance']",0,0,30,Generally Unfavorable,1,10,3,30,6,60,Mixed or Average,5.9,15,56,6,22,6,22
Punisher: War Zone,Lionsgate,"Dec 5, 2008",1 h 43 m,"['Action', 'Crime', 'Drama', 'Thriller']",1,2,30,Generally Unfavorable,2,8,10,42,12,50,Mixed or Average,5.8,54,40,52,38,30,22
Half Brothers,Focus Features,"Dec 4, 2020",1 h 36 m,"['Comedy', 'Drama']",0,1,30,Generally Unfavorable,1,14,2,29,4,57,Mixed or Average,5.2,5,29,7,41,5,29
My Way,Well Go,"Apr 20, 2012",2 h 17 m,"['Action', 'Drama', 'War']",1,3,30,Generally Unfavorable,0,0,6,50,6,50,Universal Acclaim,8.1,23,79,4,14,2,7
CBGB,XLrator Media,"Oct 4, 2013",1 h 41 m,"['Crime', 'Drama', 'Music', 'Romance']",0,0,30,Generally Unfavorable,1,6,5,29,11,65,Generally Favorable,6.7,15,56,8,30,4,15
Badland,Arcangelo Entertainment,"Nov 30, 2007",2 h 45 m,"['Action', 'Horror']",3,5,30,Generally Unfavorable,2,22,2,22,5,56,Mixed or Average,5.3,5,42,3,25,4,33
The Spirit,Lionsgate,"Dec 25, 2008",1 h 43 m,"['Action', 'Crime', 'Fantasy', 'Thriller']",0,4,30,Generally Unfavorable,2,8,7,29,15,63,Mixed or Average,5.1,27,38,17,24,27,38
The Outsider,Netflix,"Mar 9, 2018",2 h,"['Crime', 'Drama', 'Thriller']",0,0,30,Generally Unfavorable,1,8,4,33,7,58,Generally Favorable,6.8,43,58,23,31,8,11
Saw VI,Lionsgate,"Oct 23, 2009",1 h 30 m,"['Horror', 'Mystery', 'Thriller']",0,2,30,Generally Unfavorable,1,8,6,50,5,42,Generally Favorable,6.5,99,46,97,45,21,10
Over Her Dead Body,New Line Cinema,"Feb 1, 2008",1 h 35 m,"['Comedy', 'Fantasy', 'Romance']",0,0,30,Generally Unfavorable,1,3,16,55,12,41,Mixed or Average,4.4,3,20,6,40,6,40
The Babymakers,Millennium Entertainment,"Aug 3, 2012",1 h 35 m,['Comedy'],0,1,30,Generally Unfavorable,0,0,8,47,9,53,Mixed or Average,4.9,9,41,3,14,10,45
The Hangover Part III,Warner Bros. Pictures,"May 23, 2013",1 h 40 m,"['Comedy', 'Crime']",2,3,30,Generally Unfavorable,4,11,14,38,19,51,Mixed or Average,5.4,215,36,231,38,155,26
Love in the Time of Money,Blow Up Pictures,"Nov 1, 2002",1 h 30 m,"['Comedy', 'Drama', 'Romance']",1,3,30,Generally Unfavorable,1,7,5,33,9,60,Generally Favorable,8.0,5,83,0,0,1,17
Gods and Generals,Warner Bros. Pictures,"Feb 21, 2003",3 h 39 m,"['Biography', 'Drama', 'History', 'War']",1,4,30,Generally Unfavorable,1,3,10,34,18,62,Generally Favorable,6.2,14,50,6,21,8,29
The League of Extraordinary Gentlemen,Twentieth Century Fox Film Corporation,"Jul 11, 2003",1 h 50 m,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",0,10,30,Generally Unfavorable,3,8,13,36,20,56,Mixed or Average,5.8,57,43,55,41,22,16
The Pacifier,Buena Vista Pictures,"Mar 4, 2005",1 h 35 m,"['Action', 'Comedy', 'Drama', 'Family']",1,9,30,Generally Unfavorable,0,0,11,41,16,59,Mixed or Average,5.7,33,41,30,38,17,21
Kill Me Three Times,Magnet Releasing,"Apr 10, 2015",1 h 30 m,"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']",0,4,30,Generally Unfavorable,3,15,5,25,12,60,Mixed or Average,5.5,9,29,17,55,5,16
Affluenza,FilmBuff,"Jul 11, 2014",1 h 25 m,['Drama'],0,0,30,Generally Unfavorable,0,0,6,50,6,50,Generally Favorable,6.3,2,50,1,25,1,25
Oh My God,,"Nov 13, 2009",1 h 33 m,['Documentary'],0,1,30,Generally Unfavorable,1,11,5,56,3,33,Generally Favorable,6.6,7,54,4,31,2,15
USS Indianapolis: Men of Courage,Saban Films,"Nov 11, 2016",2 h 8 m,"['Action', 'Drama', 'History', 'Thriller', 'War']",0,1,30,Generally Unfavorable,1,13,1,13,6,75,Mixed or Average,4.4,7,23,14,47,9,30
Little Boy,Open Road Films,"Apr 24, 2015",1 h 46 m,"['Drama', 'History', 'War']",0,2,30,Generally Unfavorable,3,13,8,33,13,54,Generally Favorable,6.5,37,60,10,16,15,24
The Boy Next Door,Universal Pictures,"Jan 23, 2015",1 h 31 m,['Thriller'],1,4,30,Generally Unfavorable,2,6,10,30,21,64,Mixed or Average,5.6,53,44,24,20,43,36
